data_referencia,ra,fase,turma,nome,ano_nasc,idade_22,gênero,ano_ingresso,instituição_de_ensino,pedra_20,pedra_21,pedra_22,inde_22,cg,cf,ct,nº_av,avaliador1,rec_av1,avaliador2,rec_av2,avaliador3,rec_av3,avaliador4,rec_av4,iaa,ieg,ips,rec_psicologia,ida,matem,portug,inglês,indicado,atingiu_pv,ipv,ian,fase_ideal,defasagem,destaque_ieg,destaque_ida,destaque_ipv,ano_referencia,inde_2023,pedra_2023,nome_anonimizado,data_de_nasc,idade,pedra_23,inde_23,ipp,mat,por,ing,fase_ideal,destaque_ipv_1,inde_2024,pedra_2024,avaliador5,avaliador6,escola,ativo/inativo,ativo/inativo_1
2022-01-01,RA-601,1,L,Aluno-601,2014.0,8.0,Menino,2021,Escola Pública,,Topázio,Ametista,7.713,231.0,60.0,7.0,3.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,,Mantido na Fase atual,,,9.0,9.7,7.5,Sem limitações,5.7,5.3,6.0,,Não,Não,7.167,10.0,ALFA  (2º e 3º ano),1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-602,1,L,Aluno-602,2011.0,11.0,Menino,2019,Escola Pública,Ametista,Ametista,Ametista,8.041,134.0,32.0,4.0,3.0,Avaliador-4,Promovido de Fase + Bolsa,Avaliador-2,Promovido de Fase,,Promovido de Fase,,,10.0,9.7,7.5,Sem limitações,8.6,8.3,8.8,,Sim,Não,7.667,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-603,1,L,Aluno-603,2011.0,11.0,Menina,2022,Escola Pública,,,Ametista,7.78,209.0,52.0,6.0,3.0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,,Promovido de Fase,,,9.0,9.5,7.5,Sem limitações,7.5,6.7,8.3,,Não,Não,8.0,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-604,1,L,Aluno-604,2012.0,10.0,Menina,2021,Escola Pública,,Ametista,Ametista,8.018,136.0,34.0,5.0,3.0,Avaliador-4,Promovido de Fase + Bolsa,Avaliador-2,Promovido de Fase,,Promovido de Fase,,,9.0,9.0,7.5,Sem limitações,8.8,8.0,9.7,,Sim,Não,8.333,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-605,1,L,Aluno-605,2010.0,12.0,Menina,2021,Escola Pública,,Ametista,Ametista,7.276,406.0,106.0,8.0,3.0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,,Mantido na Fase atual,,,6.9,9.3,6.9,Sem limitações,7.1,6.2,8.0,,Não,Não,7.556,5.0,Fase 3 (7º e 8º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-63,5,B,Aluno-63,2006.0,16.0,Menino,2018,Rede Decisão,Ametista,Ametista,Topázio,8.282,64.0,8.0,2.0,3.0,Avaliador-5,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,,8.3,9.1,8.8,Sem limitações,8.7,8.2,8.2,9.7,Não,Sim,9.417,5.0,Fase 6 (2º EM),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-630,1,N,Aluno-630,2013.0,9.0,Menino,2022,Escola Pública,,,Topázio,8.064,127.0,30.0,2.0,3.0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Mantido na Fase atual,,,9.5,9.2,7.5,Não atendido,7.3,6.5,8.0,,Não,Não,7.278,10.0,Fase 1 (4º ano),0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-631,1,N,Aluno-631,2010.0,12.0,Menino,2022,Escola Pública,,,Ágata,6.928,515.0,133.0,7.0,3.0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Mantido na Fase atual,,,8.5,6.8,7.5,Não atendido,7.0,7.3,6.7,,Não,Não,7.222,5.0,Fase 3 (7º e 8º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-632,1,P,Aluno-632,2012.0,10.0,Menina,2022,Escola Pública,,,Ágata,6.996,489.0,129.0,9.0,3.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Mantido na Fase atual,,,8.5,9.3,6.9,Sem limitações,6.3,5.5,7.2,,Não,Não,6.722,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-658,1,U,Aluno-658,2012.0,10.0,Menina,2022,Escola Pública,,,Ametista,7.407,357.0,93.0,7.0,2.0,Avaliador-5,Promovido de Fase,Avaliador-2,Promovido de Fase,,Não avaliado,,,10.0,9.3,7.5,Não atendido,5.6,4.7,6.5,,Não,Não,7.917,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-659,1,U,Aluno-659,2012.0,10.0,Menina,2022,Escola Pública,,,Ametista,7.783,208.0,51.0,3.0,2.0,Avaliador-5,Promovido de Fase,Avaliador-2,Promovido de Fase,,Não avaliado,,,8.0,7.8,7.5,Não atendido,9.3,9.5,9.0,,Não,Não,8.333,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-66,5,B,Aluno-66,2005.0,17.0,Menina,2022,Escola Pública,,,Quartzo,5.665,768.0,50.0,15.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Alocado em Fase anterior,Avaliador-31,,7.5,5.6,7.5,Não atendido,4.5,3.0,6.0,,Não,Não,5.917,5.0,Fase 7 (3º EM),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-660,1,U,Aluno-660,2013.0,9.0,Menina,2021,Escola Pública,,Topázio,Topázio,8.363,50.0,7.0,1.0,2.0,Avaliador-5,Promovido de Fase,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.5,9.0,7.5,Não atendido,6.9,5.8,8.0,,Não,Sim,9.083,10.0,Fase 1 (4º ano),0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-661,1,U,Aluno-661,2011.0,11.0,Menino,2022,Escola Pública,,,Ametista,7.593,274.0,72.0,4.0,2.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.0,8.3,7.5,Não atendido,7.8,8.3,7.3,,Não,Não,7.917,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-662,1,U,Aluno-662,2011.0,11.0,Menina,2022,Escola Pública,,,Ametista,7.044,473.0,122.0,9.0,2.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.0,8.8,7.5,Não atendido,6.8,5.7,7.8,,Não,Não,6.083,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-663,1,U,Aluno-663,2012.0,10.0,Menino,2022,Escola Pública,,,Ágata,6.376,665.0,161.0,11.0,2.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,6.9,8.7,7.5,Não atendido,5.8,5.0,6.5,,Não,Não,5.25,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-664,1,U,Aluno-664,2012.0,10.0,Menina,2022,Escola Pública,,,Ametista,7.277,405.0,105.0,8.0,2.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,,Não avaliado,,,9.5,8.8,7.5,Não atendido,6.3,5.0,7.5,,Não,Não,7.167,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-665,1,U,Aluno-665,2011.0,11.0,Menina,2022,Escola Pública,,,Ágata,6.996,488.0,128.0,10.0,2.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.0,7.4,7.5,Não atendido,6.8,6.5,7.0,,Não,Não,7.25,5.0,Fase 2 (5º e 6º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-666,1,U,Aluno-666,2012.0,10.0,Menino,2022,Escola Pública,,,Ametista,7.929,160.0,39.0,2.0,2.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.5,9.1,7.5,Não atendido,7.8,8.0,7.5,,Não,Sim,8.833,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-667,1,U,Aluno-667,2011.0,11.0,Menino,2021,Escola Pública,,Ametista,Quartzo,5.844,747.0,177.0,12.0,2.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,8.5,5.6,7.5,Não atendido,4.5,3.7,5.3,,Não,Não,5.833,5.0,Fase 2 (5º e 6º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-668,1,U,Aluno-668,2011.0,11.0,Menino,2022,Escola Pública,,,Quartzo,4.365,845.0,192.0,13.0,2.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,,Não avaliado,,,6.9,3.3,7.5,Não atendido,2.8,2.8,2.8,,Não,Não,3.75,5.0,Fase 2 (5º e 6º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-669,1,U,Aluno-669,2011.0,11.0,Menino,2022,Escola Pública,,,Ametista,7.475,326.0,85.0,5.0,2.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,,Não avaliado,,,9.0,9.7,7.5,Não atendido,6.0,5.0,7.0,,Não,Não,7.833,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-67,5,C,Aluno-67,2006.0,16.0,Menina,2019,Escola Pública,Ágata,Ágata,Quartzo,5.195,812.0,56.0,6.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-28,Promovido de Fase,Avaliador-31,Mantido na Fase atual,5.8,3.0,7.5,Não atendido,3.6,3.0,4.2,3.5,Não,Não,6.889,5.0,Fase 6 (2º EM),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-670,1,U,Aluno-670,2012.0,10.0,Menina,2022,Escola Pública,,,Ametista,7.451,335.0,88.0,6.0,2.0,Avaliador-5,Promovido de Fase,Avaliador-2,Promovido de Fase,,Não avaliado,,,8.0,8.8,7.5,Não atendido,6.9,6.5,7.3,,Não,Não,8.167,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-671,0,A,Aluno-671,2013.0,9.0,Menino,2021,Escola Pública,,Ametista,Ametista,7.617,269.0,75.0,4.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,8.2,8.1,Sem limitações,8.8,8.8,8.8,,Não,Não,7.417,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-672,0,A,Aluno-672,2013.0,9.0,Menina,2021,Escola Pública,,Ametista,Ametista,7.48,323.0,96.0,6.0,2.0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,8.5,8.1,Não atendido,8.8,8.5,9.1,,Não,Não,6.75,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-673,0,A,Aluno-673,2014.0,8.0,Menina,2022,Escola Pública,,,Topázio,8.65,21.0,2.0,1.0,2.0,Avaliador-11,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,9.2,8.1,Não atendido,9.2,9.4,8.9,,Sim,Sim,8.583,10.0,ALFA  (2º e 3º ano),0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-674,0,A,Aluno-674,2014.0,8.0,Menino,2022,Escola Pública,,,Ametista,7.862,181.0,50.0,3.0,2.0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,8.7,8.1,Sem limitações,8.0,8.9,7.0,,Não,Não,6.333,10.0,ALFA  (2º e 3º ano),0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-675,0,A,Aluno-675,2014.0,8.0,Menino,2022,Escola Pública,,,Ametista,7.576,284.0,79.0,5.0,2.0,Avaliador-11,Mantido na Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,6.6,8.1,Não atendido,7.4,8.8,5.9,,Sim,Não,7.083,10.0,ALFA  (2º e 3º ano),0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-676,0,A,Aluno-676,2013.0,9.0,Menino,2021,Escola Pública,,Topázio,Ametista,7.911,165.0,44.0,2.0,2.0,Avaliador-11,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,8.6,8.1,Não atendido,9.3,9.5,9.1,,Sim,Não,8.167,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-677,0,B,Aluno-677,2014.0,8.0,Menina,2021,Escola Pública,,Ametista,Topázio,8.358,52.0,13.0,1.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,9.4,7.5,Não atendido,7.3,7.7,6.8,,Não,Sim,8.583,10.0,ALFA  (2º e 3º ano),0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-678,0,B,Aluno-678,2013.0,9.0,Menino,2022,Escola Pública,,,Ametista,8.0,143.0,40.0,2.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,10.0,6.9,Sem limitações,7.3,7.5,7.0,,Não,Sim,9.5,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-657,1,R,Aluno-657,2010.0,12.0,Menina,2021,Escola Pública,,Ametista,Topázio,8.093,117.0,26.0,4.0,3.0,Avaliador-7,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Promovido de Fase,,,9.5,9.8,7.5,Não atendido,9.0,9.0,9.0,,Não,Não,7.5,5.0,Fase 3 (7º e 8º ano),-2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-585,1,K,Aluno-585,2013.0,9.0,Menina,2020,Escola Pública,Ágata,Topázio,Ametista,7.398,362.0,94.0,7.0,3.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,,Mantido na Fase atual,,,8.5,9.1,7.5,Não atendido,5.0,3.7,6.3,,Não,Não,6.889,10.0,Fase 1 (4º ano),0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-656,1,R,Aluno-656,2011.0,11.0,Menina,2020,Escola Pública,Topázio,Ametista,Ágata,6.652,606.0,146.0,11.0,3.0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Promovido de Fase,,Promovido de Fase,,,7.4,7.5,5.6,Requer avaliação,6.3,5.0,7.5,,Não,Não,7.5,5.0,Fase 2 (5º e 6º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-654,1,R,Aluno-654,2010.0,12.0,Menina,2022,Escola Pública,,,Ametista,7.308,384.0,99.0,7.0,3.0,Avaliador-7,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Mantido na Fase atual,,,8.5,8.6,7.5,Não atendido,6.8,5.5,8.0,,Não,Não,7.556,5.0,Fase 3 (7º e 8º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-633,1,P,Aluno-633,2011.0,11.0,Menina,2020,Escola Pública,Ametista,Ágata,Ametista,7.476,325.0,84.0,5.0,3.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Mantido na Fase atual,,,7.3,8.9,7.5,Não atendido,7.7,6.8,8.5,,Não,Não,7.833,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-634,1,P,Aluno-634,2011.0,11.0,Menina,2022,Escola Pública,,,Ametista,7.619,267.0,69.0,4.0,3.0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,,Mantido na Fase atual,,,9.5,9.4,7.5,Não atendido,6.5,8.0,5.0,,Não,Não,8.222,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-635,1,P,Aluno-635,2012.0,10.0,Menino,2022,Escola Pública,,,Quartzo,5.313,802.0,184.0,14.0,3.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,,Mantido na Fase atual,,,10.0,4.9,6.9,Requer avaliação,1.5,0.5,2.5,,Não,Não,6.444,5.0,Fase 2 (5º e 6º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-636,1,P,Aluno-636,2012.0,10.0,Menino,2022,Escola Pública,,,Ametista,7.189,434.0,110.0,6.0,3.0,Avaliador-4,Mantido na Fase + Bolsa,Avaliador-2,Mantido na Fase atual,,Mantido na Fase atual,,,8.5,8.0,6.9,Requer avaliação,7.3,7.3,7.3,,Sim,Não,7.389,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-637,1,P,Aluno-637,2012.0,10.0,Menina,2021,Escola Pública,,Topázio,Ametista,7.039,477.0,124.0,8.0,3.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Mantido na Fase atual,,,8.5,9.0,7.5,Não atendido,5.8,4.8,6.8,,Não,Não,7.0,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-638,1,P,Aluno-638,2013.0,9.0,Menina,2020,Escola Pública,Topázio,Ametista,Ametista,7.059,467.0,120.0,7.0,3.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,,Mantido na Fase atual,,,8.5,9.3,7.5,Não atendido,3.9,2.0,5.8,,Não,Não,6.278,10.0,Fase 1 (4º ano),0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-639,1,P,Aluno-639,2012.0,10.0,Menina,2021,Escola Pública,,Ametista,Ágata,6.613,622.0,151.0,12.0,3.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Mantido na Fase atual,,,8.5,7.4,7.5,Não atendido,5.5,3.2,7.8,,Não,Não,6.611,5.0,Fase 2 (5º e 6º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-64,5,B,Aluno-64,2006.0,16.0,Menino,2019,Escola Pública,Ametista,Topázio,Ametista,7.368,372.0,23.0,9.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,,7.1,8.1,8.1,Sem limitações,7.5,4.8,8.2,9.4,Sim,Não,8.25,5.0,Fase 6 (2º EM),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-640,1,P,Aluno-640,2011.0,11.0,Menina,2022,Escola Pública,,,Ágata,6.73,577.0,141.0,11.0,3.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Mantido na Fase atual,,,9.0,8.4,7.5,Não atendido,4.8,2.5,7.0,,Não,Não,6.778,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-641,1,P,Aluno-641,2013.0,9.0,Menina,2022,Escola Pública,,,Ametista,7.776,210.0,53.0,2.0,3.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Mantido na Fase atual,,,9.0,9.3,7.5,Não atendido,6.5,4.5,8.5,,Não,Não,6.778,10.0,Fase 1 (4º ano),0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-642,1,P,Aluno-642,2012.0,10.0,Menina,2021,Escola Pública,,Topázio,Ametista,7.75,216.0,55.0,3.0,3.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Mantido na Fase atual,,,10.0,9.7,6.9,Sem limitações,7.3,7.0,7.7,,Não,Não,7.778,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
